,batsman,matches,hard_hitting_ability,finisher,fast_scoring_ability,consistency,running_between_wickets
151,Salman Butt,7,0.18604651162790697,0.0,1.122093023255814,27.571428571428573,0.4357142857142857
152,AS Raut,16,0.11627906976744186,0.4375,1.127906976744186,21.555555555555557,0.6578947368421053
153,SP Fleming,10,0.17543859649122806,0.1,1.1461988304093567,21.77777777777778,0.49645390070921985
154,PA Reddy,10,0.10179640718562874,0.0,0.9820359281437125,16.4,0.6133333333333333
155,DW Steyn,32,0.10559006211180125,0.3125,1.031055900621118,7.545454545454546,0.6388888888888888
156,AB Agarkar,18,0.1125,0.4444444444444444,1.11875,17.9,0.6830985915492958
157,B Kumar,33,0.1125,0.42424242424242425,0.9875,8.31578947368421,0.5633802816901409
158,PD Collingwood,7,0.13836477987421383,0.2857142857142857,1.2767295597484276,40.6,0.6496350364963503
159,CM Gautam,13,0.14556962025316456,0.23076923076923078,1.0696202531645569,16.9,0.48148148148148145
160,MG Johnson,26,0.09554140127388536,0.5,0.9617834394904459,11.615384615384615,0.5422535211267606
161,TM Head,10,0.13245033112582782,0.3,1.3576158940397351,29.285714285714285,0.8320610687022901
162,BJ Rohrer,8,0.1780821917808219,0.125,1.321917808219178,27.571428571428573,0.6583333333333333
163,RE van der Merwe,15,0.13194444444444445,0.26666666666666666,1.1041666666666667,14.454545454545455,0.536
164,MJ Guptill,10,0.1958041958041958,0.1,1.3216783216783217,21.0,0.5304347826086957
165,N Saini,10,0.11188811188811189,0.0,0.9790209790209791,14.0,0.5984251968503937
166,AC Voges,7,0.1258741258741259,0.42857142857142855,1.2657342657342658,45.25,0.824
167,DH Yagnik,17,0.176056338028169,0.4117647058823529,1.1971830985915493,17.0,0.5641025641025641
168,P Dogra,12,0.06382978723404255,0.08333333333333333,0.900709219858156,11.545454545454545,0.6136363636363636
169,Z Khan,27,0.09219858156028368,0.48148148148148145,0.8297872340425532,8.357142857142858,0.4765625
170,MP Stoinis,8,0.1323529411764706,0.125,1.1985294117647058,23.285714285714285,0.7033898305084746
171,R Dhawan,16,0.1259259259259259,0.5625,1.1333333333333333,21.857142857142858,0.652542372881356
172,MN van Wyk,5,0.14814814814814814,0.4,1.237037037037037,55.666666666666664,0.7391304347826086
173,SB Styris,10,0.09701492537313433,0.3,0.9776119402985075,18.714285714285715,0.6033057851239669
174,MC Juneja,7,0.08955223880597014,0.0,0.9328358208955224,17.857142857142858,0.6147540983606558
175,W Jaffer,8,0.13178294573643412,0.0,1.0077519379844961,16.25,0.5
176,RT Ponting,9,0.05426356589147287,0.0,0.7054263565891473,10.11111111111111,0.48360655737704916
177,Bipul Sharma,17,0.16129032258064516,0.5294117647058824,1.5080645161290323,23.375,0.8557692307692307
178,MF Maharoof,14,0.1693548387096774,0.2857142857142857,1.4274193548387097,17.7,0.7281553398058253
179,Niraj Patel,6,0.12096774193548387,0.3333333333333333,0.9758064516129032,30.25,0.5412844036697247
180,S Anirudha,12,0.1322314049586777,0.3333333333333333,1.1239669421487604,17.0,0.5523809523809524
181,CJ Ferguson,8,0.07563025210084033,0.25,0.8235294117647058,16.333333333333332,0.5636363636363636
182,DL Vettori,16,0.11016949152542373,0.5,1.0254237288135593,15.125,0.6190476190476191
183,BB Samantray,8,0.12931034482758622,0.375,1.0775862068965518,25.0,0.6039603960396039
184,SM Pollock,8,0.1724137931034483,0.0,1.2672413793103448,18.375,0.53125
185,S Vidyut,8,0.20869565217391303,0.0,1.2608695652173914,18.125,0.4725274725274725
186,RJ Harris,21,0.08035714285714286,0.42857142857142855,1.0446428571428572,9.75,0.7281553398058253
187,JDP Oram,11,0.1,0.2727272727272727,0.9636363636363636,13.25,0.5252525252525253
188,M Kartik,14,0.07339449541284404,0.5,1.036697247706422,16.142857142857142,0.7821782178217822
189,Sachin Baby,10,0.1509433962264151,0.2,1.2924528301886793,17.125,0.7
190,RJ Quiney,7,0.14285714285714285,0.0,0.9809523809523809,14.714285714285714,0.4111111111111111
191,UT Khawaja,6,0.1619047619047619,0.0,1.2095238095238094,21.166666666666668,0.6022727272727273
192,MM Sharma,20,0.11538461538461539,0.3,1.0769230769230769,8.0,0.6086956521739131
193,AB McDonald,9,0.1262135922330097,0.4444444444444444,1.1941747572815533,24.6,0.7
194,SL Malinga,20,0.10679611650485436,0.2,0.8543689320388349,5.5,0.3695652173913043
195,SN Khan,11,0.24271844660194175,0.45454545454545453,1.7184466019417475,29.5,0.8333333333333334
196,DJ Harris,4,0.1553398058252427,0.0,1.0776699029126213,27.75,0.42528735632183906
197,B Lee,19,0.1568627450980392,0.47368421052631576,1.2156862745098038,12.4,0.5116279069767442
198,DS Kulkarni,16,0.07920792079207921,0.5,0.8910891089108911,11.25,0.5806451612903226
199,DJ Jacobs,7,0.13861386138613863,0.0,0.9108910891089109,13.142857142857142,0.3218390804597701
200,IR Jaggi,7,0.06,0.2857142857142857,0.76,15.2,0.5531914893617021
201,MA Starc,11,0.10204081632653061,0.36363636363636365,0.9795918367346939,13.714285714285714,0.6363636363636364
202,PR Shah,9,0.1134020618556701,0.1111111111111111,0.9484536082474226,11.5,0.5116279069767442
203,MJ Clarke,6,0.125,0.0,1.0208333333333333,16.333333333333332,0.6024096385542169
204,UT Yadav,23,0.11578947368421053,0.6956521739130435,0.9894736842105263,13.428571428571429,0.5238095238095238
205,D Wiese,8,0.1702127659574468,0.5,1.351063829787234,31.75,0.7051282051282052
206,M Morkel,20,0.17204301075268819,0.45,1.3548387096774193,11.454545454545455,0.6753246753246753
207,SD Chitnis,8,0.13043478260869565,0.125,1.076086956521739,14.142857142857142,0.5875
208,C de Grandhomme,9,0.17391304347826086,0.1111111111111111,1.3695652173913044,15.75,0.6578947368421053
209,AC Blizzard,7,0.25274725274725274,0.0,1.3186813186813187,17.142857142857142,0.35294117647058826
210,AA Bilakhia,7,0.056818181818181816,0.2857142857142857,0.7840909090909091,13.8,0.5903614457831325
211,Iqbal Abdulla,13,0.11627906976744186,0.8461538461538461,1.0232558139534884,44.0,0.6052631578947368
212,Mohammad Hafeez,8,0.10714285714285714,0.125,0.7619047619047619,9.142857142857142,0.32
213,Misbah-ul-Haq,8,0.1951219512195122,0.125,1.4268292682926829,16.714285714285715,0.6212121212121212
214,S Rana,8,0.12195121951219512,0.5,1.1097560975609757,22.75,0.6805555555555556
215,WD Parnell,12,0.0625,0.25,0.7875,7.0,0.5466666666666666
216,AD Mascarenhas,11,0.0759493670886076,0.18181818181818182,1.0,8.777777777777779,0.726027397260274
217,M Klinger,4,0.11538461538461539,0.0,0.9358974358974359,18.25,0.5362318840579711
218,RP Singh,28,0.038461538461538464,0.4642857142857143,0.6666666666666666,3.466666666666667,0.5066666666666667
219,RR Sarwan,4,0.08974358974358974,0.0,0.9358974358974359,18.25,0.6056338028169014
220,Kamran Akmal,6,0.2692307692307692,0.16666666666666666,1.641025641025641,25.6,0.49122807017543857
221,V Shankar,4,0.16883116883116883,0.5,1.3116883116883118,50.5,0.734375
222,AP Majumdar,4,0.11688311688311688,0.0,1.12987012987013,21.75,0.6911764705882353
223,R Sharma,19,0.1038961038961039,0.2631578947368421,0.8571428571428571,4.714285714285714,0.4057971014492754
224,WA Mota,8,0.02631578947368421,0.25,0.7368421052631579,9.333333333333334,0.6486486486486487
225,MS Gony,15,0.18421052631578946,0.3333333333333333,1.3026315789473684,9.9,0.43548387096774194
226,A Chopra,6,0.09333333333333334,0.0,0.7066666666666667,8.833333333333334,0.36764705882352944
227,RE Levi,6,0.1891891891891892,0.0,1.1216216216216217,13.833333333333334,0.31666666666666665
228,WPUJC Vaas,11,0.0684931506849315,0.2727272727272727,1.1095890410958904,10.125,0.8088235294117647
229,LA Carseldine,5,0.15492957746478872,0.2,1.1408450704225352,20.25,0.6166666666666667
230,S Nadeem,16,0.014084507042253521,0.25,0.36619718309859156,2.1666666666666665,0.3142857142857143
231,KK Cooper,12,0.24285714285714285,0.25,1.6571428571428573,12.88888888888889,0.6037735849056604
232,M Rawat,11,0.07142857142857142,0.5454545454545454,0.7857142857142857,11.0,0.5076923076923077
233,BCJ Cutting,8,0.2714285714285714,0.375,1.7714285714285714,24.8,0.5490196078431373
234,Anirudh Singh,4,0.10144927536231885,0.0,0.9130434782608695,15.75,0.532258064516129
235,Ankit Sharma,10,0.15942028985507245,0.3,1.2608695652173914,12.428571428571429,0.603448275862069
236,K Rabada,3,0.08823529411764706,0.0,0.8088235294117647,18.333333333333332,0.46774193548387094
237,Yashpal Singh,4,0.07462686567164178,0.0,0.7014925373134329,11.75,0.43548387096774194
238,RR Powar,9,0.109375,0.6666666666666666,1.046875,22.333333333333332,0.6491228070175439
239,LJ Wright,5,0.30158730158730157,0.0,1.6825396825396826,21.2,0.5454545454545454
240,A Nehra,17,0.06349206349206349,0.5882352941176471,0.6507936507936508,5.857142857142857,0.3898305084745763
241,SK Trivedi,14,0.06557377049180328,0.5,0.6885245901639344,6.0,0.42105263157894735
242,AG Paunikar,5,0.14754098360655737,0.0,0.8032786885245902,9.8,0.25
243,S Aravind,10,0.11864406779661017,0.6,1.0,14.75,0.5961538461538461
244,I Sharma,17,0.06779661016949153,0.6470588235294118,0.7627118644067796,7.5,0.4909090909090909
245,TR Birt,5,0.1864406779661017,0.0,1.271186440677966,15.0,0.5625
246,SB Bangar,7,0.06896551724137931,0.0,0.8448275862068966,7.0,0.5
247,B Akhil,11,0.17543859649122806,0.45454545454545453,1.3333333333333333,12.666666666666666,0.5531914893617021
248,A Flintoff,3,0.12280701754385964,0.3333333333333333,1.087719298245614,31.0,0.6
249,S Sreesanth,12,0.10526315789473684,0.6666666666666666,0.5964912280701754,8.5,0.19607843137254902
250,VR Aaron,9,0.07142857142857142,0.5555555555555556,0.8214285714285714,11.5,0.5
251,CR Brathwaite,8,0.2857142857142857,0.0,1.6964285714285714,11.875,0.375
252,PJ Cummins,9,0.16071428571428573,0.3333333333333333,1.375,12.833333333333334,0.7021276595744681
253,DJ Thornely,4,0.07407407407407407,0.25,0.7222222222222222,13.0,0.38
254,NM Coulter-Nile,11,0.1320754716981132,0.2727272727272727,0.9811320754716981,6.5,0.34782608695652173
255,KB Arun Karthik,8,0.09433962264150944,0.375,0.9622641509433962,10.2,0.6041666666666666
256,RV Gomez,9,0.11320754716981132,0.4444444444444444,0.9433962264150944,10.0,0.5106382978723404
257,R Rampaul,7,0.09615384615384616,0.2857142857142857,0.9807692307692307,10.2,0.574468085106383
258,RR Rossouw,5,0.11764705882352941,0.0,1.0392156862745099,10.6,0.5111111111111111
259,AB Dinda,16,0.04,0.375,0.52,2.6,0.375
260,L Balaji,13,0.06,0.38461538461538464,0.72,4.5,0.46808510638297873
261,Shoaib Malik,5,0.10204081632653061,0.2,1.0612244897959184,13.0,0.7272727272727273
262,A Kumble,15,0.061224489795918366,0.8,0.7142857142857143,11.666666666666666,0.5
263,CR Woakes,7,0.10638297872340426,0.42857142857142855,0.9787234042553191,11.5,0.5714285714285714
264,Shahid Afridi,9,0.2826086956521739,0.1111111111111111,1.7608695652173914,10.125,0.53125
265,JDS Neesham,3,0.08695652173913043,0.0,0.9130434782608695,14.0,0.5714285714285714
266,Mohammed Shami,13,0.13043478260869565,0.46153846153846156,1.0,6.571428571428571,0.45
267,MJ McClenaghan,12,0.17777777777777778,0.3333333333333333,1.4,7.875,0.5135135135135135
268,PP Ojha,19,0.0,0.3684210526315789,0.35555555555555557,1.3333333333333333,0.35555555555555557
269,AB Barath,3,0.13953488372093023,0.3333333333333333,0.9767441860465116,21.0,0.43243243243243246
270,Anureet Singh,7,0.06976744186046512,0.42857142857142855,0.7674418604651163,8.25,0.475
271,MM Patel,12,0.12195121951219512,0.5,0.9512195121951219,6.5,0.5277777777777778
272,JJ Roy,3,0.24390243902439024,0.3333333333333333,1.4390243902439024,29.5,0.5483870967741935
273,AS Yadav,6,0.175,0.16666666666666666,1.225,9.8,0.5151515151515151
274,PV Tambe,6,0.02564102564102564,0.6666666666666666,0.46153846153846156,9.0,0.3684210526315789
275,KW Richardson,4,0.07692307692307693,0.25,0.9230769230769231,12.0,0.6111111111111112
276,B Sumanth,4,0.07894736842105263,0.75,0.9210526315789473,35.0,0.6571428571428571
277,S Sriram,2,0.07894736842105263,0.0,0.8157894736842105,15.5,0.5428571428571428
278,HV Patel,12,0.13157894736842105,0.25,1.236842105263158,5.222222222222222,0.6363636363636364
279,L Ronchi,5,0.1891891891891892,0.0,0.918918918918919,6.8,0.13333333333333333
280,TG Southee,8,0.16666666666666666,0.25,1.5,9.0,0.8
281,Sandeep Sharma,11,0.027777777777777776,0.9090909090909091,0.7222222222222222,26.0,0.6285714285714286
282,BR Dunk,3,0.19444444444444445,0.0,1.1111111111111112,13.333333333333334,0.41379310344827586
283,PJ Sangwan,12,0.027777777777777776,0.5,0.6666666666666666,4.0,0.5714285714285714
284,NS Naik,2,0.030303030303030304,0.0,0.696969696969697,11.5,0.59375
285,MS Wade,3,0.0,0.0,0.6666666666666666,7.333333333333333,0.6666666666666666
286,S Chanderpaul,3,0.12121212121212122,0.0,0.7575757575757576,8.333333333333334,0.3103448275862069
287,J Suchith,5,0.18181818181818182,0.8,1.4545454545454546,48.0,0.7407407407407407
288,JO Holder,5,0.1875,0.0,1.1875,7.6,0.38461538461538464
289,RJ Peterson,5,0.125,0.4,1.0,10.666666666666666,0.5
290,Sohail Tanvir,5,0.12903225806451613,0.4,1.1612903225806452,12.0,0.6666666666666666
291,C Munro,3,0.0967741935483871,0.0,0.967741935483871,10.0,0.6428571428571429
292,Sunny Singh,5,0.22580645161290322,0.2,1.3870967741935485,10.75,0.5416666666666666
293,SP Jackson,3,0.16129032258064516,0.3333333333333333,1.2258064516129032,19.0,0.6923076923076923
294,AJ Tye,3,0.23333333333333334,0.3333333333333333,1.7666666666666666,26.5,0.8260869565217391
295,M Muralitharan,9,0.03333333333333333,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.5517241379310345
296,Joginder Sharma,5,0.1,0.2,1.2,9.0,0.7407407407407407
297,Basil Thampi,5,0.06666666666666667,1.0,0.9333333333333333,28.0,0.6428571428571429
298,SB Jakati,5,0.1,0.8,0.9333333333333333,28.0,0.5925925925925926
299,YS Chahal,8,0.0,0.625,0.5172413793103449,5.0,0.5172413793103449
300,S Narwal,4,0.20689655172413793,0.25,1.2758620689655173,12.333333333333334,0.5652173913043478
301,TD Paine,2,0.0,0.0,0.3448275862068966,5.0,0.3448275862068966
302,VY Mahesh,5,0.0,0.6,0.5357142857142857,7.5,0.5357142857142857
303,AD Nath,4,0.03571428571428571,0.0,0.7142857142857143,5.0,0.5925925925925926
304,LPC Silva,3,0.2222222222222222,0.3333333333333333,1.4814814814814814,20.0,0.6666666666666666
305,S Gopal,3,0.037037037037037035,0.3333333333333333,0.5185185185185185,7.0,0.38461538461538464
306,BMAJ Mendis,3,0.0,0.0,0.8518518518518519,7.666666666666667,0.8518518518518519
307,JJ Bumrah,6,0.07407407407407407,0.6666666666666666,0.9259259259259259,12.5,0.6
308,J Syed Mohammad,5,0.14814814814814814,0.6,1.0740740740740742,14.5,0.5652173913043478
309,AN Ahmed,6,0.18518518518518517,0.8333333333333334,1.3333333333333333,36.0,0.6363636363636364
310,A Mithun,6,0.19230769230769232,0.16666666666666666,1.3076923076923077,6.8,0.5714285714285714
311,Harpreet Singh,3,0.0,0.3333333333333333,0.7692307692307693,10.0,0.7692307692307693
312,SW Tait,5,0.07692307692307693,0.4,0.8846153846153846,7.666666666666667,0.5416666666666666
313,AUK Pathan,7,0.2692307692307692,0.2857142857142857,1.5,7.8,0.3684210526315789
314,DR Martyn,1,0.038461538461538464,0.0,0.7307692307692307,19.0,0.6
315,VH Zol,2,0.15384615384615385,0.0,1.1153846153846154,14.5,0.5
316,T Taibu,3,0.11538461538461539,0.0,1.1923076923076923,10.333333333333334,0.8260869565217391
317,CA Ingram,3,0.07692307692307693,0.3333333333333333,0.8076923076923077,10.5,0.5416666666666666
318,Vishnu Vinod,3,0.07692307692307693,0.0,0.7307692307692307,6.333333333333333,0.375
319,JM Kemp,2,0.08,0.0,1.04,13.0,0.6956521739130435
320,Imran Tahir,6,0.12,0.3333333333333333,0.72,4.5,0.2727272727272727
321,S Badree,5,0.0,0.0,0.52,2.6,0.52
322,R Tewatia,3,0.20833333333333334,0.3333333333333333,1.4583333333333333,17.5,0.6842105263157895
323,J Arunkumar,3,0.20833333333333334,0.0,0.9583333333333334,7.666666666666667,0.15789473684210525
324,CK Kapugedera,3,0.0,0.0,0.6666666666666666,5.333333333333333,0.6666666666666666
325,D Salunkhe,3,0.20833333333333334,0.3333333333333333,1.375,16.5,0.6842105263157895
326,R Shukla,4,0.08695652173913043,0.75,0.8260869565217391,19.0,0.5238095238095238
